city,admin_name,name,ID,address
Reggio Nell'Emilia,Emilia-Romagna,Cinema Olimpia,920542484,Via Alessandro Tassoni 4
Reggio Nell'Emilia,Emilia-Romagna,City-In,2645251588,Villasor 159
Reggio Nell'Emilia,Emilia-Romagna,Cristallo,2582050278,Via Giuseppe Ferrari Bonini 4
Sant'Ilario D'Enza,Emilia-Romagna,Forum,612940040,Via Roma 31
Carpi,Emilia-Romagna,Cinema Del Corso,1618024194,Corso Manfredo Fanti 49
Carpi,Emilia-Romagna,Space City,1581366486,Viale dell'Industria 190
Frassinoro,Emilia-Romagna,Cinemalux,290278246,Via Don Mario Prandi 122
Modena,Emilia-Romagna,Michelangelo,1320140157,Via Pietro Giardini 26
Novi Di Modena,Emilia-Romagna,Cinema Teatro LUX,1610889969,Lequile 174
Baricella,Emilia-Romagna,Santa Maria,1213592776,Piazza U. Marescalchi 131
Bologna,Emilia-Romagna,Bellinzona,3181504341,Via Bellinzona 44
Bologna,Emilia-Romagna,Bloom Culture Teatri,3645563600,Via del Pratello 23
Bologna,Emilia-Romagna,Capitol,3241249259,Via Milazzo 1
Bologna,Emilia-Romagna,Chaplin,3181507492,Via Frassinago 30
Bologna,Emilia-Romagna,Cinema Arlecchino,1685235409,Via delle Lame 57
Bologna,Emilia-Romagna,Cinema Lumière,1735448480,Piazza Pierpaolo Pasolini 70
Bologna,Emilia-Romagna,Cinema Medica Palace,1312716242,Via Monte Grappa 114
Bologna,Emilia-Romagna,Cinema Orione,964932949,Via Cimabue 161
Bologna,Emilia-Romagna,Cineteca di Bologna,3181344021,Via Riva di Reno 175
Bologna,Emilia-Romagna,Jolly,3181441641,Via Giuseppe Bentivogli 32
Bologna,Emilia-Romagna,Nuovo Nosadella,3181344018,Via Lodovico Berti 121
Bologna,Emilia-Romagna,Perla,3182766145,Via San Vitale 54
Bologna,Emilia-Romagna,Smeraldo,3817706458,Cirenaica 114
Bologna,Emilia-Romagna,The Space Cinema,1621390104,Viale Europa 5
Casalecchio Di Reno,Emilia-Romagna,Uci Cinemas Meridiana,853173714,Sant’Antonio Abate 84
Imola,Emilia-Romagna,CineCircolo Cappuccini,2181326211,Via Villa Clelia 185
Imola,Emilia-Romagna,Cinema Cristallo,246493836,Via Appia 143
Minerbio,Emilia-Romagna,Mandrioli,1216084409,Via Barche 142
Pianoro,Emilia-Romagna,Star City,1669292767,Monte Sant’Angelo 160
San Giovanni In Persiceto,Emilia-Romagna,Cinema Giada,3909471987,Via Agostino Dalla Rovere 124
Sant'Agata Bolognese,Emilia-Romagna,Cinecì,531294965,Via De Gasperi 2
Vergato,Emilia-Romagna,Cinema Nuovo,811406731,Via Giuseppe Garibaldi 94
Cento,Emilia-Romagna,Cinepark Cinema Multisala,2199578727,Via Matteo Loves 17
Cento,Emilia-Romagna,Don Zucchini,2450671594,Via Guercino 19
Ferrara,Emilia-Romagna,Cinema Boldini,1249700590,Via Cesare Laurenti 10
Ferrara,Emilia-Romagna,Cinema parrocchiale di San Benedetto,1235745384,Via Don Michele Gregorio 165
Ferrara,Emilia-Romagna,Multisala Apollo Cinepark,1251039469,Vicolo Ragno 145
Ferrara,Emilia-Romagna,UCI Cinemas,1255267630,Via Darsena 189
Cervia,Emilia-Romagna,Cinema Sarti,667881374,Via Venti Settembre 98/a
Conselice,Emilia-Romagna,Cinema parrocchiale,1172710312,Piazza Felice Foresti 78
Faenza,Emilia-Romagna,Cinema Italia,2313747032,Via Cavina 172
Faenza,Emilia-Romagna,Sarti,2313747051,Via Carlo Cesare Scaletta 9
Ravenna,Emilia-Romagna,Cinema City,657853385,Via Secondo Bini 66
Ravenna,Emilia-Romagna,Mariani,2585089489,Via Ponte Marino 101
Cesena,Emilia-Romagna,Cinema Astra,256784755,Piazzale Violante di Montefeltro 13
Cesena,Emilia-Romagna,Cinema Eliseo Multisala,3499819542,Viale Giosuè Carducci 22
Forli',Emilia-Romagna,Cinema Apollo,971825810,Via Mentana 175
Forli',Emilia-Romagna,Cinema Eliseo,2900666154,Piazzale Igino Lega 59
Forli',Emilia-Romagna,"Cinema """"Saffi""""",1104914492,Viale dell'Appennino 169
Forli',Emilia-Romagna,Multisala Astoria,1140049300,Viale dell'Appennino 313
Forlimpopoli,Emilia-Romagna,"Multisala """"Cineflash""""",1319770562,Via Emilia 167
Fano,Marche,"Cinema Teatro """"Masetti""""",1490433052,Bassano del Grappa 70
Fano,Marche,Cityplex Politeama,1597985102,Via Arco d'Augusto 57
Fano,Marche,Malatesta,1598153211,Centro storico 72
Fano,Marche,UCI Cinemas,590031865,Via Luigi Einaudi 20
Pergola,Marche,capitol,1904017593,Montesano sulla Marcellana 180
Pesaro,Marche,Multisala Metropolis,766426276,Via Volontari del Sangue 25
Pesaro,Marche,UCI Cinemas,2089791115,Piazza Marcello Stefanini 15
Urbania,Marche,SALA LUX,3229582465,Via Giacomo Leopardi 34
Ancona,Marche,Cinema Teatro Dorico,687053357,Via Agostino Peruzzi 197
Ancona,Marche,Cinema Teatro Galleria,1311372023,Via Antonio Giannelli 2a
Ancona,Marche,Cinemazzurro,1311371745,Lonigo 17
Ancona,Marche,Multisala Goldoni,1000475955,Montanaro 193
Ancona,Marche,UCI Cinemas Ancona,893969287,Via Pietro Filonzi 4
Castelfidardo,Marche,Cinema Teatro Astra,1870966935,Via Giacomo Matteotti 34
Castelleone Di Suasa,Marche,Cinema Suasa,259723419,Viale della Repubblica 3
Fabriano,Marche,Cinema Montini,1468816625,Via Cesare Balbo 64
Fabriano,Marche,Movieland Multisala,1202391037,Via Beniamino Gigli 130
Maiolati Spontini,Marche,Cinema Nuovo Ariston,3180285196,Via Trieste 166
Numana,Marche,Cinema Arena Italia,2532660693,Via Giacomo Matteotti 17
Senigallia,Marche,Cinema Teatro La Piccola Fenice,2783499144,Via Cesare Battisti 164
Senigallia,Marche,Uci Cinemas Senigallia,1484736353,Via Nicola Abbagnano 132
Camerino,Marche,Cinema Teatro Comunale M. Betti,684286700,Piazza Giuseppe Garibaldi 45
Civitanova Marche,Marche,Capitol,1413618397,Via Venier 13
Macerata,Marche,Cinema Italia,1352788356,Galleria Scipione 154
Macerata,Marche,Multiplex2000,462246099,Via Giambattista Velluti 83
Recanati,Marche,Multicinema Sabbatini,1413590715,vicolo Alemanni 117
Tolentino,Marche,Giometti cinema,1388726771,Largo della Giustizia 52
Ascoli Piceno,Marche,Multiplex delle Stelle,644068429,Via Salaria 19
Ascoli Piceno,Marche,Odeon Multisala,639343070,Viale Marcello Federici 185
Ascoli Piceno,Marche,Piceno Multisala,639343069,Lungocastellano Sisto V 124
Cupra Marittima,Marche,Cinema Margherita,1717069517,Via Santa Margherita 112
Carrara,Toscana,Supercinema,370832156,Boscotrecase 113
Barga,Toscana,Puccini,2517150520,Via Provinciale 62
Barga,Toscana,Roma,2517516293,Via Roma 33
Lucca,Toscana,Astra,3168348026,Piazza del Giglio 7
Lucca,Toscana,Cinema Centrale,1948962722,Via di Poggio 36
Pietrasanta,Toscana,Italia,1409520703,Unione dei comuni della Versilia 134
Viareggio,Toscana,Eden,664070060,Viale Regina Margherita 175
Viareggio,Toscana,Eolo,664070062,Santo Stino di Livenza 89
Viareggio,Toscana,Multisala Goldoni,1676985210,Via San Francesco 124
Viareggio,Toscana,Odeon,664070061,Viale Regina Margherita 47
Pistoia,Toscana,Globo,2503728699,Via dei Buti 118
Pistoia,Toscana,Lux,2139016688,Corso Antonio Gramsci 109
Pistoia,Toscana,Roma,3256462761,Villa Toscana 167
Empoli,Toscana,Excelsior,1698428320,Via Cosimo Ridolfi 75
Empoli,Toscana,La Perla,1698427836,Via dei Neri 179
Fiesole,Toscana,Cinema Unione Girone,3914962189,Via Aretina 138
Firenze,Toscana,Cinema Castello,3914910412,Via Reginaldo Giuliani 177
Firenze,Toscana,Cinema Cinecittà,3914930975,Via Pisana 54
Firenze,Toscana,Cinema CineRigacci,3914910411,Via Francesco Baracca 71
Firenze,Toscana,Cinema Fiamma,3914932159,Via Antonio Pacinotti 53
Firenze,Toscana,Cinema Fiorella Atelier,3089718408,Via Gabriele D'Annunzio 118
Firenze,Toscana,Cinema Flora Atelier,1260432731,Piazza Dalmazia 172
Firenze,Toscana,Cinema Fulgor,3914938240,Via Maso Finiguerra 31
Firenze,Toscana,Cinema Marconi,3914940631,Viale Donato Giannotti 10
Firenze,Toscana,Cinema Officine Cinematografiche - Sala Signori,3914951454,Pista Ciclabile Arno Sx 82
Firenze,Toscana,Cinema Portico,3914951757,Via Capo di Mondo 103
Firenze,Toscana,Cinema Principe,3914951455,Viale Giacomo Matteotti 190
Firenze,Toscana,Cinema Spazio Alfieri,3914951685,Via dell'Ulivo 7
Firenze,Toscana,Cinema Spazio Uno,3914929936,Via del Moro 175
Firenze,Toscana,Cinema Stensen,3914951456,Viale Don Giovanni Minzoni 70
Firenze,Toscana,Odeon Cinehall,2953868598,Via degli Anselmi 140
Firenze,Toscana,UCI cinemas,533613242,Via del Cavallaccio 182
Firenze,Toscana,UCI Cinemas,2091252665,Via del Cavallaccio 10
Greve In Chianti,Toscana,Cinema Boito,1088852932,Viale Giuliano Vanghetti 155
